stop_list,cdk_id
gtfs.stop.istb.185264;gtfs.stop.istb.192190;gtfs.stop.istb.187145;gtfs.stop.istb.187248;gtfs.stop.istb.192197;gtfs.stop.istb.192200;gtfs.stop.istb.192201;gtfs.stop.istb.192202;gtfs.stop.istb.192205;gtfs.stop.istb.192207;gtfs.stop.istb.192210;gtfs.stop.istb.186915;gtfs.stop.istb.192212;gtfs.stop.istb.192215;gtfs.stop.istb.192218;gtfs.stop.istb.192222;gtfs.stop.istb.192225;gtfs.stop.istb.192229;gtfs.stop.istb.192231;gtfs.stop.istb.192235;gtfs.stop.istb.192240;gtfs.stop.istb.186754;gtfs.stop.istb.192245;gtfs.stop.istb.192250;gtfs.stop.istb.192254;gtfs.stop.istb.187715;gtfs.stop.istb.187717;gtfs.stop.istb.187720;gtfs.stop.istb.186067;gtfs.stop.istb.184778;gtfs.stop.istb.187724;gtfs.stop.istb.187726;gtfs.stop.istb.187729;gtfs.stop.istb.187730;gtfs.stop.istb.186085;gtfs.stop.istb.187732;gtfs.stop.istb.187734;gtfs.stop.istb.187756;gtfs.stop.istb.187736;gtfs.stop.istb.184979;gtfs.stop.istb.187739;gtfs.stop.istb.186009,gtfs.line.1.21c-1
gtfs.stop.istb.185527;gtfs.stop.istb.185525;gtfs.stop.istb.185523;gtfs.stop.istb.188091;gtfs.stop.istb.191499;gtfs.stop.istb.185755;gtfs.stop.istb.191498;gtfs.stop.istb.185757;gtfs.stop.istb.185759;gtfs.stop.istb.191494;gtfs.stop.istb.191492;gtfs.stop.istb.184718;gtfs.stop.istb.191488;gtfs.stop.istb.191485;gtfs.stop.istb.191483;gtfs.stop.istb.191481;gtfs.stop.istb.184736;gtfs.stop.istb.191480;gtfs.stop.istb.191478;gtfs.stop.istb.191475;gtfs.stop.istb.191473;gtfs.stop.istb.191471;gtfs.stop.istb.191469;gtfs.stop.istb.191467;gtfs.stop.istb.191463;gtfs.stop.istb.191461;gtfs.stop.istb.191459;gtfs.stop.istb.191455;gtfs.stop.istb.191453;gtfs.stop.istb.191451;gtfs.stop.istb.191450;gtfs.stop.istb.191445;gtfs.stop.istb.192216;gtfs.stop.istb.192214;gtfs.stop.istb.191440;gtfs.stop.istb.191437;gtfs.stop.istb.191438;gtfs.stop.istb.191439;gtfs.stop.istb.192068;gtfs.stop.istb.192063;gtfs.stop.istb.192061;gtfs.stop.istb.192058;gtfs.stop.istb.192057;gtfs.stop.istb.192054;gtfs.stop.istb.192052;gtfs.stop.istb.192049;gtfs.stop.istb.191994;gtfs.stop.istb.191993;gtfs.stop.istb.191990;gtfs.stop.istb.185939,gtfs.line.1.19y-0
gtfs.stop.istb.186750;gtfs.stop.istb.187043;gtfs.stop.istb.186825;gtfs.stop.istb.186975;gtfs.stop.istb.186973;gtfs.stop.istb.186971;gtfs.stop.istb.186969;gtfs.stop.istb.186967;gtfs.stop.istb.186965;gtfs.stop.istb.186963;gtfs.stop.istb.186962;gtfs.stop.istb.186061;gtfs.stop.istb.191210;gtfs.stop.istb.186060;gtfs.stop.istb.191209;gtfs.stop.istb.191207;gtfs.stop.istb.191205;gtfs.stop.istb.191201;gtfs.stop.istb.191199;gtfs.stop.istb.191197;gtfs.stop.istb.191195;gtfs.stop.istb.191190;gtfs.stop.istb.191189;gtfs.stop.istb.185999;gtfs.stop.istb.191187;gtfs.stop.istb.191185;gtfs.stop.istb.186790;gtfs.stop.istb.191183;gtfs.stop.istb.191181;gtfs.stop.istb.191178;gtfs.stop.istb.191175;gtfs.stop.istb.191167;gtfs.stop.istb.192621;gtfs.stop.istb.183451;gtfs.stop.istb.183454;gtfs.stop.istb.183462;gtfs.stop.istb.184112;gtfs.stop.istb.184115;gtfs.stop.istb.184331;gtfs.stop.istb.184431;gtfs.stop.istb.184215;gtfs.stop.istb.188266;gtfs.stop.istb.189221;gtfs.stop.istb.189052;gtfs.stop.istb.188295;gtfs.stop.istb.189209;gtfs.stop.istb.189086;gtfs.stop.istb.188461,gtfs.line.1.522b-0
gtfs.stop.istb.189618;gtfs.stop.istb.194197;gtfs.stop.istb.189616;gtfs.stop.istb.189615;gtfs.stop.istb.189441;gtfs.stop.istb.189647;gtfs.stop.istb.189444;gtfs.stop.istb.190464;gtfs.stop.istb.190404;gtfs.stop.istb.189859;gtfs.stop.istb.192937;gtfs.stop.istb.189466;gtfs.stop.istb.189468;gtfs.stop.istb.189470;gtfs.stop.istb.192924;gtfs.stop.istb.190429;gtfs.stop.istb.189472;gtfs.stop.istb.189474;gtfs.stop.istb.189476;gtfs.stop.istb.190374;gtfs.stop.istb.189478;gtfs.stop.istb.189480;gtfs.stop.istb.189482;gtfs.stop.istb.190312;gtfs.stop.istb.189485;gtfs.stop.istb.194021;gtfs.stop.istb.190355;gtfs.stop.istb.193149;gtfs.stop.istb.189730;gtfs.stop.istb.189566;gtfs.stop.istb.194073;gtfs.stop.istb.190536;gtfs.stop.istb.194117;gtfs.stop.istb.194115;gtfs.stop.istb.190488;gtfs.stop.istb.194032;gtfs.stop.istb.194133;gtfs.stop.istb.194131;gtfs.stop.istb.189870;gtfs.stop.istb.193111;gtfs.stop.istb.194430;gtfs.stop.istb.189690;gtfs.stop.istb.189872;gtfs.stop.istb.193347;gtfs.stop.istb.189509;gtfs.stop.istb.189507;gtfs.stop.istb.193026;gtfs.stop.istb.193915;gtfs.stop.istb.193028;gtfs.stop.istb.193422;gtfs.stop.istb.190469;gtfs.stop.istb.194023;gtfs.stop.istb.190468;gtfs.stop.istb.190466;gtfs.stop.istb.193735;gtfs.stop.istb.193738;gtfs.stop.istb.193029,gtfs.line.1.147-1
gtfs.stop.istb.191271;gtfs.stop.istb.186367;gtfs.stop.istb.186741;gtfs.stop.istb.184705;gtfs.stop.istb.191264;gtfs.stop.istb.184721;gtfs.stop.istb.191262;gtfs.stop.istb.190683;gtfs.stop.istb.191260;gtfs.stop.istb.191597;gtfs.stop.istb.191258;gtfs.stop.istb.191256;gtfs.stop.istb.191346;gtfs.stop.istb.191254;gtfs.stop.istb.184700;gtfs.stop.istb.191252;gtfs.stop.istb.191248;gtfs.stop.istb.191246;gtfs.stop.istb.191244;gtfs.stop.istb.191242;gtfs.stop.istb.191240;gtfs.stop.istb.191238;gtfs.stop.istb.191236;gtfs.stop.istb.191232;gtfs.stop.istb.185996;gtfs.stop.istb.191230;gtfs.stop.istb.191228;gtfs.stop.istb.185998;gtfs.stop.istb.191225;gtfs.stop.istb.187169;gtfs.stop.istb.191220;gtfs.stop.istb.191218;gtfs.stop.istb.191216;gtfs.stop.istb.191214;gtfs.stop.istb.185075;gtfs.stop.istb.191210;gtfs.stop.istb.186060;gtfs.stop.istb.191209;gtfs.stop.istb.191207;gtfs.stop.istb.191205;gtfs.stop.istb.191201;gtfs.stop.istb.191199;gtfs.stop.istb.191197;gtfs.stop.istb.191195;gtfs.stop.istb.191190;gtfs.stop.istb.191513;gtfs.stop.istb.191511;gtfs.stop.istb.191509;gtfs.stop.istb.191507;gtfs.stop.istb.186794;gtfs.stop.istb.185471;gtfs.stop.istb.187632;gtfs.stop.istb.191503;gtfs.stop.istb.191480;gtfs.stop.istb.191478;gtfs.stop.istb.191475;gtfs.stop.istb.191473;gtfs.stop.istb.191471;gtfs.stop.istb.191469;gtfs.stop.istb.191467;gtfs.stop.istb.191463;gtfs.stop.istb.191461;gtfs.stop.istb.191459;gtfs.stop.istb.191458;gtfs.stop.istb.191584;gtfs.stop.istb.191582;gtfs.stop.istb.191542;gtfs.stop.istb.186339;gtfs.stop.istb.186595;gtfs.stop.istb.191571;gtfs.stop.istb.192226;gtfs.stop.istb.191567;gtfs.stop.istb.192262;gtfs.stop.istb.192093;gtfs.stop.istb.192086;gtfs.stop.istb.192090;gtfs.stop.istb.192041;gtfs.stop.istb.192043,gtfs.line.1.19sb-0
gtfs.stop.istb.186753;gtfs.stop.istb.191511;gtfs.stop.istb.191509;gtfs.stop.istb.191507;gtfs.stop.istb.190595;gtfs.stop.istb.190593;gtfs.stop.istb.187236;gtfs.stop.istb.191884;gtfs.stop.istb.186791;gtfs.stop.istb.187233;gtfs.stop.istb.187231;gtfs.stop.istb.187196;gtfs.stop.istb.186819;gtfs.stop.istb.184875;gtfs.stop.istb.186101;gtfs.stop.istb.191575;gtfs.stop.istb.186821;gtfs.stop.istb.185990;gtfs.stop.istb.186458;gtfs.stop.istb.186823;gtfs.stop.istb.186761;gtfs.stop.istb.186771;gtfs.stop.istb.186766;gtfs.stop.istb.186770;gtfs.stop.istb.185176;gtfs.stop.istb.185174;gtfs.stop.istb.185172;gtfs.stop.istb.185170;gtfs.stop.istb.191717;gtfs.stop.istb.191758;gtfs.stop.istb.191756;gtfs.stop.istb.191754;gtfs.stop.istb.191752;gtfs.stop.istb.186498;gtfs.stop.istb.186759;gtfs.stop.istb.187705;gtfs.stop.istb.187703;gtfs.stop.istb.187687;gtfs.stop.istb.187667;gtfs.stop.istb.186393;gtfs.stop.istb.192058;gtfs.stop.istb.192057;gtfs.stop.istb.192054;gtfs.stop.istb.192052;gtfs.stop.istb.192049;gtfs.stop.istb.191994;gtfs.stop.istb.191993;gtfs.stop.istb.191990;gtfs.stop.istb.185929,gtfs.line.1.20d-0
gtfs.stop.istb.185925;gtfs.stop.istb.192190;gtfs.stop.istb.187145;gtfs.stop.istb.187248;gtfs.stop.istb.192197;gtfs.stop.istb.192200;gtfs.stop.istb.192201;gtfs.stop.istb.192202;gtfs.stop.istb.192205;gtfs.stop.istb.192207;gtfs.stop.istb.192210;gtfs.stop.istb.187704;gtfs.stop.istb.191751;gtfs.stop.istb.191753;gtfs.stop.istb.191755;gtfs.stop.istb.190578;gtfs.stop.istb.191856;gtfs.stop.istb.191854;gtfs.stop.istb.191852;gtfs.stop.istb.191850;gtfs.stop.istb.191848;gtfs.stop.istb.190580;gtfs.stop.istb.186392;gtfs.stop.istb.191844;gtfs.stop.istb.191842;gtfs.stop.istb.191840;gtfs.stop.istb.191857;gtfs.stop.istb.191859;gtfs.stop.istb.191861;gtfs.stop.istb.187597;gtfs.stop.istb.191766;gtfs.stop.istb.191769,gtfs.line.1.20e-1
gtfs.stop.istb.191813;gtfs.stop.istb.191812;gtfs.stop.istb.192188;gtfs.stop.istb.184871;gtfs.stop.istb.191810;gtfs.stop.istb.191808;gtfs.stop.istb.191806;gtfs.stop.istb.184869;gtfs.stop.istb.184867;gtfs.stop.istb.191798;gtfs.stop.istb.191796;gtfs.stop.istb.191793;gtfs.stop.istb.191791;gtfs.stop.istb.191789;gtfs.stop.istb.187246;gtfs.stop.istb.191771;gtfs.stop.istb.186489;gtfs.stop.istb.191153;gtfs.stop.istb.191147;gtfs.stop.istb.191149;gtfs.stop.istb.191142;gtfs.stop.istb.191140;gtfs.stop.istb.185473;gtfs.stop.istb.191835;gtfs.stop.istb.191654;gtfs.stop.istb.187218;gtfs.stop.istb.191721;gtfs.stop.istb.191723;gtfs.stop.istb.191725;gtfs.stop.istb.191745;gtfs.stop.istb.191747;gtfs.stop.istb.191749;gtfs.stop.istb.186496;gtfs.stop.istb.192208;gtfs.stop.istb.192204;gtfs.stop.istb.192203;gtfs.stop.istb.192196;gtfs.stop.istb.187838;gtfs.stop.istb.187126;gtfs.stop.istb.192199;gtfs.stop.istb.186408;gtfs.stop.istb.185256,gtfs.line.1.14dk-0
gtfs.stop.istb.186748;gtfs.stop.istb.186977;gtfs.stop.istb.187207;gtfs.stop.istb.187209;gtfs.stop.istb.187211;gtfs.stop.istb.186732;gtfs.stop.istb.186668;gtfs.stop.istb.186666;gtfs.stop.istb.186664;gtfs.stop.istb.186662;gtfs.stop.istb.186660;gtfs.stop.istb.186993;gtfs.stop.istb.187199;gtfs.stop.istb.186971;gtfs.stop.istb.186969;gtfs.stop.istb.186967;gtfs.stop.istb.186965;gtfs.stop.istb.186963;gtfs.stop.istb.186962;gtfs.stop.istb.186061;gtfs.stop.istb.191210;gtfs.stop.istb.186060;gtfs.stop.istb.191209;gtfs.stop.istb.191207;gtfs.stop.istb.191205;gtfs.stop.istb.191201;gtfs.stop.istb.191199;gtfs.stop.istb.191197;gtfs.stop.istb.191195;gtfs.stop.istb.191190;gtfs.stop.istb.191513;gtfs.stop.istb.191511;gtfs.stop.istb.191509;gtfs.stop.istb.191507;gtfs.stop.istb.186794;gtfs.stop.istb.185471;gtfs.stop.istb.187632;gtfs.stop.istb.191503;gtfs.stop.istb.191480;gtfs.stop.istb.191478;gtfs.stop.istb.191477;gtfs.stop.istb.191527;gtfs.stop.istb.191524;gtfs.stop.istb.191521;gtfs.stop.istb.191519;gtfs.stop.istb.185748;gtfs.stop.istb.191518;gtfs.stop.istb.191515;gtfs.stop.istb.191463;gtfs.stop.istb.191461;gtfs.stop.istb.191459;gtfs.stop.istb.191455;gtfs.stop.istb.191453;gtfs.stop.istb.191451;gtfs.stop.istb.191450;gtfs.stop.istb.191445;gtfs.stop.istb.192216;gtfs.stop.istb.192214;gtfs.stop.istb.191440;gtfs.stop.istb.191437;gtfs.stop.istb.191438;gtfs.stop.istb.191439;gtfs.stop.istb.192068;gtfs.stop.istb.192063;gtfs.stop.istb.192061;gtfs.stop.istb.192058;gtfs.stop.istb.192057;gtfs.stop.istb.192054;gtfs.stop.istb.192052;gtfs.stop.istb.192049;gtfs.stop.istb.191994;gtfs.stop.istb.191993;gtfs.stop.istb.191990;gtfs.stop.istb.185917,gtfs.line.1.19s-0
gtfs.stop.istb.185924;gtfs.stop.istb.191989;gtfs.stop.istb.191992;gtfs.stop.istb.191996;gtfs.stop.istb.192050;gtfs.stop.istb.192053;gtfs.stop.istb.192055;gtfs.stop.istb.192056;gtfs.stop.istb.192059;gtfs.stop.istb.192062;gtfs.stop.istb.192064;gtfs.stop.istb.192069;gtfs.stop.istb.191435;gtfs.stop.istb.191436;gtfs.stop.istb.191441;gtfs.stop.istb.191442;gtfs.stop.istb.191452;gtfs.stop.istb.191454;gtfs.stop.istb.191456;gtfs.stop.istb.191460;gtfs.stop.istb.191462;gtfs.stop.istb.191464;gtfs.stop.istb.191468;gtfs.stop.istb.191470;gtfs.stop.istb.191472;gtfs.stop.istb.191474;gtfs.stop.istb.191476;gtfs.stop.istb.191479;gtfs.stop.istb.191504;gtfs.stop.istb.185472;gtfs.stop.istb.191508;gtfs.stop.istb.191510;gtfs.stop.istb.191512;gtfs.stop.istb.191892;gtfs.stop.istb.191894;gtfs.stop.istb.188035;gtfs.stop.istb.191898;gtfs.stop.istb.187136;gtfs.stop.istb.191900;gtfs.stop.istb.191904;gtfs.stop.istb.191902;gtfs.stop.istb.185477;gtfs.stop.istb.191906;gtfs.stop.istb.191908;gtfs.stop.istb.186796;gtfs.stop.istb.186798;gtfs.stop.istb.184904;gtfs.stop.istb.185145;gtfs.stop.istb.185148;gtfs.stop.istb.185296,gtfs.line.1.19es-1
gtfs.stop.istb.184133;gtfs.stop.istb.184331;gtfs.stop.istb.184434;gtfs.stop.istb.184215;gtfs.stop.istb.188266;gtfs.stop.istb.190486;gtfs.stop.istb.189446;gtfs.stop.istb.193648;gtfs.stop.istb.189449;gtfs.stop.istb.194009;gtfs.stop.istb.189822;gtfs.stop.istb.190870;gtfs.stop.istb.194012;gtfs.stop.istb.193345;gtfs.stop.istb.193346;gtfs.stop.istb.193109;gtfs.stop.istb.189834;gtfs.stop.istb.190945;gtfs.stop.istb.190868;gtfs.stop.istb.194213;gtfs.stop.istb.194211;gtfs.stop.istb.192824;gtfs.stop.istb.194209;gtfs.stop.istb.194039;gtfs.stop.istb.194207;gtfs.stop.istb.194204,gtfs.line.1.145m-1
gtfs.stop.istb.185926;gtfs.stop.istb.188021;gtfs.stop.istb.192190;gtfs.stop.istb.187145;gtfs.stop.istb.187248;gtfs.stop.istb.192197;gtfs.stop.istb.192200;gtfs.stop.istb.192201;gtfs.stop.istb.192202;gtfs.stop.istb.192205;gtfs.stop.istb.192207;gtfs.stop.istb.192210;gtfs.stop.istb.186915;gtfs.stop.istb.192212;gtfs.stop.istb.191442;gtfs.stop.istb.185496;gtfs.stop.istb.186341;gtfs.stop.istb.186343;gtfs.stop.istb.186345;gtfs.stop.istb.186348;gtfs.stop.istb.186350;gtfs.stop.istb.186352;gtfs.stop.istb.186354;gtfs.stop.istb.186357;gtfs.stop.istb.186359;gtfs.stop.istb.187404;gtfs.stop.istb.185753;gtfs.stop.istb.185751;gtfs.stop.istb.191472;gtfs.stop.istb.191474;gtfs.stop.istb.191476;gtfs.stop.istb.191479;gtfs.stop.istb.191504;gtfs.stop.istb.185472;gtfs.stop.istb.186899;gtfs.stop.istb.185495;gtfs.stop.istb.187513;gtfs.stop.istb.186773;gtfs.stop.istb.186731;gtfs.stop.istb.191898;gtfs.stop.istb.191896;gtfs.stop.istb.187517;gtfs.stop.istb.184846;gtfs.stop.istb.187519;gtfs.stop.istb.187521;gtfs.stop.istb.187515;gtfs.stop.istb.187523;gtfs.stop.istb.187578;gtfs.stop.istb.186059;gtfs.stop.istb.185219;gtfs.stop.istb.186062;gtfs.stop.istb.186961;gtfs.stop.istb.186964;gtfs.stop.istb.186966;gtfs.stop.istb.186968;gtfs.stop.istb.186970;gtfs.stop.istb.186972;gtfs.stop.istb.187198;gtfs.stop.istb.186994;gtfs.stop.istb.186659;gtfs.stop.istb.186661;gtfs.stop.istb.186663;gtfs.stop.istb.186665;gtfs.stop.istb.186667;gtfs.stop.istb.186733;gtfs.stop.istb.187210;gtfs.stop.istb.187208;gtfs.stop.istb.187206;gtfs.stop.istb.186978;gtfs.stop.istb.186744,gtfs.line.1.19e-1
gtfs.stop.istb.185296;gtfs.stop.istb.185147;gtfs.stop.istb.185146;gtfs.stop.istb.185144;gtfs.stop.istb.186797;gtfs.stop.istb.186795;gtfs.stop.istb.191908;gtfs.stop.istb.191907;gtfs.stop.istb.185476;gtfs.stop.istb.191903;gtfs.stop.istb.191905;gtfs.stop.istb.191901;gtfs.stop.istb.187137;gtfs.stop.istb.191897;gtfs.stop.istb.191899;gtfs.stop.istb.188034;gtfs.stop.istb.191895;gtfs.stop.istb.191893;gtfs.stop.istb.191511;gtfs.stop.istb.191509;gtfs.stop.istb.191507;gtfs.stop.istb.186794;gtfs.stop.istb.185471;gtfs.stop.istb.187632;gtfs.stop.istb.191503;gtfs.stop.istb.191480;gtfs.stop.istb.191478;gtfs.stop.istb.191475;gtfs.stop.istb.191473;gtfs.stop.istb.191471;gtfs.stop.istb.191469;gtfs.stop.istb.191467;gtfs.stop.istb.191463;gtfs.stop.istb.191461;gtfs.stop.istb.191459;gtfs.stop.istb.191455;gtfs.stop.istb.191453;gtfs.stop.istb.191451;gtfs.stop.istb.191450;gtfs.stop.istb.191445;gtfs.stop.istb.192216;gtfs.stop.istb.192214;gtfs.stop.istb.191440;gtfs.stop.istb.191437;gtfs.stop.istb.191438;gtfs.stop.istb.191439;gtfs.stop.istb.192068;gtfs.stop.istb.192063;gtfs.stop.istb.192061;gtfs.stop.istb.192058;gtfs.stop.istb.192057;gtfs.stop.istb.192054;gtfs.stop.istb.192052;gtfs.stop.istb.192049;gtfs.stop.istb.191994;gtfs.stop.istb.191993;gtfs.stop.istb.191990;gtfs.stop.istb.185924,gtfs.line.1.19es-0
gtfs.stop.istb.184220;gtfs.stop.istb.183190;gtfs.stop.istb.184222;gtfs.stop.istb.188941;gtfs.stop.istb.184214;gtfs.stop.istb.184224;gtfs.stop.istb.184226;gtfs.stop.istb.184229;gtfs.stop.istb.184231;gtfs.stop.istb.184547;gtfs.stop.istb.184233;gtfs.stop.istb.183360;gtfs.stop.istb.188962;gtfs.stop.istb.184434;gtfs.stop.istb.184456;gtfs.stop.istb.184458;gtfs.stop.istb.184464;gtfs.stop.istb.188953;gtfs.stop.istb.184468;gtfs.stop.istb.184333;gtfs.stop.istb.184141;gtfs.stop.istb.188933;gtfs.stop.istb.188934;gtfs.stop.istb.184145;gtfs.stop.istb.184150;gtfs.stop.istb.184152;gtfs.stop.istb.188944;gtfs.stop.istb.184154;gtfs.stop.istb.184164;gtfs.stop.istb.184195;gtfs.stop.istb.184193;gtfs.stop.istb.184191;gtfs.stop.istb.184188;gtfs.stop.istb.184184;gtfs.stop.istb.183193;gtfs.stop.istb.184198;gtfs.stop.istb.184200;gtfs.stop.istb.184204;gtfs.stop.istb.184201;gtfs.stop.istb.184205;gtfs.stop.istb.184208;gtfs.stop.istb.184221;gtfs.stop.istb.183191,gtfs.line.1.54h-0
gtfs.stop.istb.186360;gtfs.stop.istb.186358;gtfs.stop.istb.186355;gtfs.stop.istb.186353;gtfs.stop.istb.186351;gtfs.stop.istb.186348;gtfs.stop.istb.186346;gtfs.stop.istb.186344;gtfs.stop.istb.186342;gtfs.stop.istb.185497;gtfs.stop.istb.191450;gtfs.stop.istb.191445;gtfs.stop.istb.192216;gtfs.stop.istb.192214;gtfs.stop.istb.191440;gtfs.stop.istb.191437;gtfs.stop.istb.191438;gtfs.stop.istb.191439;gtfs.stop.istb.192068;gtfs.stop.istb.192063;gtfs.stop.istb.192061;gtfs.stop.istb.192058;gtfs.stop.istb.192057;gtfs.stop.istb.192054;gtfs.stop.istb.192052;gtfs.stop.istb.192049;gtfs.stop.istb.191994;gtfs.stop.istb.191993;gtfs.stop.istb.191990;gtfs.stop.istb.185930,gtfs.line.1.19m-0
gtfs.stop.istb.192090;gtfs.stop.istb.187282;gtfs.stop.istb.184597;gtfs.stop.istb.186560;gtfs.stop.istb.191568;gtfs.stop.istb.191572;gtfs.stop.istb.186594;gtfs.stop.istb.186340;gtfs.stop.istb.191543;gtfs.stop.istb.191547;gtfs.stop.istb.187552;gtfs.stop.istb.191579;gtfs.stop.istb.191465;gtfs.stop.istb.191516;gtfs.stop.istb.191517;gtfs.stop.istb.185749;gtfs.stop.istb.191520;gtfs.stop.istb.191523;gtfs.stop.istb.191525;gtfs.stop.istb.191526;gtfs.stop.istb.191476;gtfs.stop.istb.191479;gtfs.stop.istb.191504;gtfs.stop.istb.185472;gtfs.stop.istb.191508;gtfs.stop.istb.191510;gtfs.stop.istb.191512;gtfs.stop.istb.191514;gtfs.stop.istb.191189;gtfs.stop.istb.185999;gtfs.stop.istb.191187;gtfs.stop.istb.191185;gtfs.stop.istb.186790;gtfs.stop.istb.191183;gtfs.stop.istb.191181;gtfs.stop.istb.191178;gtfs.stop.istb.191175;gtfs.stop.istb.191167;gtfs.stop.istb.187510;gtfs.stop.istb.191165;gtfs.stop.istb.191163;gtfs.stop.istb.187912;gtfs.stop.istb.184799;gtfs.stop.istb.191157;gtfs.stop.istb.187263;gtfs.stop.istb.191151;gtfs.stop.istb.191147;gtfs.stop.istb.191149;gtfs.stop.istb.187609;gtfs.stop.istb.186997;gtfs.stop.istb.187001;gtfs.stop.istb.187007,gtfs.line.1.19d-1
gtfs.stop.istb.192043;gtfs.stop.istb.192097;gtfs.stop.istb.192095;gtfs.stop.istb.191568;gtfs.stop.istb.191572;gtfs.stop.istb.186594;gtfs.stop.istb.186340;gtfs.stop.istb.191541;gtfs.stop.istb.191583;gtfs.stop.istb.191585;gtfs.stop.istb.191457;gtfs.stop.istb.191460;gtfs.stop.istb.191462;gtfs.stop.istb.191464;gtfs.stop.istb.191468;gtfs.stop.istb.191470;gtfs.stop.istb.191472;gtfs.stop.istb.191474;gtfs.stop.istb.191476;gtfs.stop.istb.191479;gtfs.stop.istb.191504;gtfs.stop.istb.185472;gtfs.stop.istb.191508;gtfs.stop.istb.191510;gtfs.stop.istb.191512;gtfs.stop.istb.191514;gtfs.stop.istb.191191;gtfs.stop.istb.191194;gtfs.stop.istb.191196;gtfs.stop.istb.191198;gtfs.stop.istb.191200;gtfs.stop.istb.191204;gtfs.stop.istb.191206;gtfs.stop.istb.191208;gtfs.stop.istb.186059;gtfs.stop.istb.185219;gtfs.stop.istb.185074;gtfs.stop.istb.191213;gtfs.stop.istb.191215;gtfs.stop.istb.191217;gtfs.stop.istb.191219;gtfs.stop.istb.187168;gtfs.stop.istb.191224;gtfs.stop.istb.185997;gtfs.stop.istb.191227;gtfs.stop.istb.191229;gtfs.stop.istb.185995;gtfs.stop.istb.191231;gtfs.stop.istb.191235;gtfs.stop.istb.191237;gtfs.stop.istb.191239;gtfs.stop.istb.191241;gtfs.stop.istb.191412;gtfs.stop.istb.191243;gtfs.stop.istb.191245;gtfs.stop.istb.191247;gtfs.stop.istb.191251;gtfs.stop.istb.184699;gtfs.stop.istb.191253;gtfs.stop.istb.191343;gtfs.stop.istb.191255;gtfs.stop.istb.191257;gtfs.stop.istb.191598;gtfs.stop.istb.191259;gtfs.stop.istb.191261;gtfs.stop.istb.184722;gtfs.stop.istb.191263;gtfs.stop.istb.184706;gtfs.stop.istb.186740;gtfs.stop.istb.186368;gtfs.stop.istb.191271,gtfs.line.1.19sb-1
gtfs.stop.istb.184365;gtfs.stop.istb.188936;gtfs.stop.istb.183341;gtfs.stop.istb.183340;gtfs.stop.istb.183338;gtfs.stop.istb.183206;gtfs.stop.istb.183204;gtfs.stop.istb.183277;gtfs.stop.istb.188961;gtfs.stop.istb.183386;gtfs.stop.istb.183384;gtfs.stop.istb.184283;gtfs.stop.istb.184363;gtfs.stop.istb.184315;gtfs.stop.istb.184278;gtfs.stop.istb.184368;gtfs.stop.istb.184277;gtfs.stop.istb.188922;gtfs.stop.istb.183334;gtfs.stop.istb.184274;gtfs.stop.istb.183158;gtfs.stop.istb.184272;gtfs.stop.istb.184270;gtfs.stop.istb.184280;gtfs.stop.istb.184269;gtfs.stop.istb.188943;gtfs.stop.istb.184267;gtfs.stop.istb.184265;gtfs.stop.istb.183217;gtfs.stop.istb.188948;gtfs.stop.istb.184263;gtfs.stop.istb.184260;gtfs.stop.istb.188958;gtfs.stop.istb.184259;gtfs.stop.istb.184257;gtfs.stop.istb.184251;gtfs.stop.istb.184245;gtfs.stop.istb.184250;gtfs.stop.istb.184243;gtfs.stop.istb.184237;gtfs.stop.istb.183212;gtfs.stop.istb.189155;gtfs.stop.istb.189153;gtfs.stop.istb.189151;gtfs.stop.istb.189149;gtfs.stop.istb.189147;gtfs.stop.istb.189145;gtfs.stop.istb.189143;gtfs.stop.istb.188271;gtfs.stop.istb.188344;gtfs.stop.istb.188334;gtfs.stop.istb.188273;gtfs.stop.istb.189133;gtfs.stop.istb.189135;gtfs.stop.istb.189223;gtfs.stop.istb.189219;gtfs.stop.istb.188293;gtfs.stop.istb.188295;gtfs.stop.istb.188253;gtfs.stop.istb.189083,gtfs.line.1.48a-0
gtfs.stop.istb.185764;gtfs.stop.istb.185762;gtfs.stop.istb.186197;gtfs.stop.istb.187915;gtfs.stop.istb.187917;gtfs.stop.istb.185760;gtfs.stop.istb.191561;gtfs.stop.istb.185455;gtfs.stop.istb.191560;gtfs.stop.istb.191557;gtfs.stop.istb.191318;gtfs.stop.istb.191556;gtfs.stop.istb.191314;gtfs.stop.istb.191554;gtfs.stop.istb.191552;gtfs.stop.istb.185359;gtfs.stop.istb.191550;gtfs.stop.istb.191546;gtfs.stop.istb.191545;gtfs.stop.istb.191542;gtfs.stop.istb.186339;gtfs.stop.istb.186595;gtfs.stop.istb.191571;gtfs.stop.istb.192221;gtfs.stop.istb.192217;gtfs.stop.istb.192214;gtfs.stop.istb.191440;gtfs.stop.istb.191437;gtfs.stop.istb.191438;gtfs.stop.istb.191439;gtfs.stop.istb.192068;gtfs.stop.istb.192063;gtfs.stop.istb.192061;gtfs.stop.istb.192058;gtfs.stop.istb.192057;gtfs.stop.istb.192054;gtfs.stop.istb.192052;gtfs.stop.istb.192049;gtfs.stop.istb.191994;gtfs.stop.istb.191993;gtfs.stop.istb.191990;gtfs.stop.istb.185917,gtfs.line.1.19f-0
